schools_1km,hospitals_1km,transit_1km,Outlet_ID
0,0,0,OUT_14984
0,0,0,OUT_14985
0,0,0,OUT_14986
0,0,0,OUT_14987
0,0,0,OUT_14988
0,0,0,OUT_14989
0,0,0,OUT_14990
0,0,0,OUT_14991
0,0,0,OUT_14992
0,0,0,OUT_14993
2,0,0,OUT_14994
0,0,0,OUT_14995
0,0,0,OUT_14996
0,0,0,OUT_14997
0,0,0,OUT_14998
0,0,0,OUT_14999
0,0,0,OUT_15000
0,0,0,OUT_15001
0,0,0,OUT_15002
0,0,0,OUT_15003
0,0,0,OUT_15004
0,0,0,OUT_15005
0,0,0,OUT_15006
0,0,0,OUT_15007
0,0,0,OUT_15008
0,0,0,OUT_15009
0,0,0,OUT_15010
0,0,0,OUT_15011
0,0,0,OUT_15012
0,0,0,OUT_15013
0,0,0,OUT_15014
0,0,0,OUT_15015
0,0,0,OUT_15016
0,0,0,OUT_15017
0,0,0,OUT_15018
0,0,0,OUT_15019
0,0,0,OUT_15020
0,0,0,OUT_15021
1,0,0,OUT_15022
0,0,0,OUT_15023
0,0,0,OUT_15024
0,0,0,OUT_15025
0,0,0,OUT_15026
0,0,0,OUT_15027
0,0,1,OUT_15028
0,0,0,OUT_15029
0,0,0,OUT_15030
0,0,0,OUT_15031
0,0,0,OUT_15032
0,0,0,OUT_15033
0,0,0,OUT_15034
0,0,0,OUT_15035
0,0,0,OUT_15036
0,0,0,OUT_15037
0,0,0,OUT_15038
0,0,0,OUT_15039
0,0,0,OUT_15040
0,0,0,OUT_15041
0,0,0,OUT_15042
0,0,0,OUT_15043
0,0,0,OUT_15044
0,0,0,OUT_15045
0,0,0,OUT_15046
2,0,0,OUT_15047
0,0,0,OUT_15048
0,0,0,OUT_15049
0,0,0,OUT_15050
0,0,0,OUT_15051
1,0,0,OUT_15052
0,0,0,OUT_15053
0,0,0,OUT_15054
0,0,0,OUT_15055
0,0,0,OUT_15056
0,0,0,OUT_15057
0,0,0,OUT_15058
0,0,0,OUT_15059
0,0,0,OUT_15060
0,0,0,OUT_15061
0,0,0,OUT_15062
0,0,0,OUT_15063
0,0,0,OUT_15064
0,0,0,OUT_15065
0,0,0,OUT_15066
0,0,0,OUT_15067
0,0,0,OUT_15068
0,0,0,OUT_15069
0,0,0,OUT_15070
0,0,0,OUT_15071
0,0,0,OUT_15072
0,0,0,OUT_15073
0,0,0,OUT_15074
0,0,0,OUT_15075
0,0,0,OUT_15076
0,0,0,OUT_15077
0,0,0,OUT_15078
0,0,0,OUT_15079
0,0,0,OUT_15080
0,1,0,OUT_15081
0,0,0,OUT_15082
0,0,0,OUT_15083
0,0,0,OUT_15084
0,0,0,OUT_15085
0,0,0,OUT_15086
0,0,0,OUT_15087
1,0,0,OUT_15088
0,0,0,OUT_15089
0,0,0,OUT_15090
0,0,0,OUT_15091
0,0,0,OUT_15092
0,0,0,OUT_15093
0,0,0,OUT_15094
0,0,0,OUT_15095
0,0,0,OUT_15096
0,0,0,OUT_15097
0,0,0,OUT_15098
0,0,0,OUT_15099
0,0,1,OUT_15100
0,0,0,OUT_15101
0,0,0,OUT_15102
0,0,0,OUT_15103
0,0,0,OUT_15104
0,0,0,OUT_15105
0,0,0,OUT_15106
0,0,0,OUT_15107
0,0,0,OUT_15108
0,0,0,OUT_15109
0,0,0,OUT_15110
0,0,0,OUT_15111
0,0,0,OUT_15112
0,0,0,OUT_15113
0,0,0,OUT_15114
0,0,0,OUT_15115
0,0,0,OUT_15116
0,0,0,OUT_15117
0,0,0,OUT_15118
0,0,0,OUT_15119
0,0,0,OUT_15120
0,0,0,OUT_15121
0,0,0,OUT_15122
0,0,0,OUT_15123
1,0,0,OUT_15124
0,0,0,OUT_15125
0,0,1,OUT_15126
0,0,0,OUT_15127
0,0,0,OUT_15128
0,0,0,OUT_15129
0,0,0,OUT_15130
0,0,0,OUT_15131
0,0,0,OUT_15132
0,0,0,OUT_15133
0,0,0,OUT_15134
0,0,0,OUT_15135
0,0,0,OUT_15136
0,0,0,OUT_15137
0,0,0,OUT_15138
0,0,0,OUT_15139
0,0,0,OUT_15140
0,0,0,OUT_15141
0,0,0,OUT_15142
0,0,0,OUT_15143
0,0,0,OUT_15144
0,0,0,OUT_15145
0,0,0,OUT_15146
0,0,0,OUT_15147
0,0,0,OUT_15148
0,0,0,OUT_15149
0,0,3,OUT_15150
0,0,0,OUT_15151
0,0,0,OUT_15152
0,1,0,OUT_15153
0,0,0,OUT_15154
0,0,0,OUT_15155
0,0,0,OUT_15156
0,0,0,OUT_15157
0,0,0,OUT_15158
0,0,0,OUT_15159
0,0,0,OUT_15160
0,0,0,OUT_15161
1,1,0,OUT_15162
0,0,0,OUT_15163
0,0,0,OUT_15164
0,0,0,OUT_15165
0,0,0,OUT_15166
0,0,0,OUT_15167
0,0,0,OUT_15168
0,0,0,OUT_15169
0,0,0,OUT_15170
0,0,0,OUT_15171
0,0,0,OUT_15172
0,0,0,OUT_15173
0,0,0,OUT_15174
0,0,0,OUT_15175
0,0,0,OUT_15176
0,0,0,OUT_15177
0,0,0,OUT_15178
0,0,0,OUT_15179
0,0,0,OUT_15180
0,0,0,OUT_15181
0,0,0,OUT_15182
0,0,0,OUT_15183
0,0,0,OUT_15184
0,0,0,OUT_15185
0,0,0,OUT_15186
0,0,0,OUT_15187
0,0,0,OUT_15188
0,0,0,OUT_15189
0,0,0,OUT_15190
0,0,0,OUT_15191
0,0,0,OUT_15192
0,0,0,OUT_15193
0,0,0,OUT_15194
0,0,1,OUT_15195
0,0,0,OUT_15196
0,0,0,OUT_15197
0,0,0,OUT_15198
0,0,0,OUT_15199
0,0,0,OUT_15200
0,0,0,OUT_15201
0,0,0,OUT_15202
0,0,0,OUT_15203
0,0,0,OUT_15204
0,0,0,OUT_15205
0,0,0,OUT_15206
0,0,0,OUT_15207
0,0,0,OUT_15208
0,0,0,OUT_15209
0,0,0,OUT_15210
0,0,0,OUT_15211
0,0,0,OUT_15212
0,0,0,OUT_15213
0,0,0,OUT_15214
0,0,0,OUT_15215
0,0,0,OUT_15216
0,0,0,OUT_15217
0,0,0,OUT_15218
0,0,0,OUT_15219
0,0,0,OUT_15220
0,0,0,OUT_15221
0,0,0,OUT_15222
0,0,0,OUT_15223
0,0,0,OUT_15224
0,0,0,OUT_15225
0,0,0,OUT_15226
1,0,0,OUT_15227
0,0,0,OUT_15228
0,0,0,OUT_15229
0,0,0,OUT_15230
0,0,0,OUT_15231
0,0,0,OUT_15232
0,0,0,OUT_15233
0,0,0,OUT_15234
0,0,0,OUT_15235
0,0,0,OUT_15236
0,0,0,OUT_15237
0,0,0,OUT_15238
0,0,0,OUT_15239
0,0,0,OUT_15240
0,0,0,OUT_15241
0,0,0,OUT_15242
0,0,0,OUT_15243
0,0,0,OUT_15244
0,0,0,OUT_15245
0,0,0,OUT_15246
0,0,0,OUT_15247
0,0,0,OUT_15248
0,0,0,OUT_15249
0,0,0,OUT_15250
0,0,0,OUT_15251
0,0,0,OUT_15252
0,0,0,OUT_15253
0,0,0,OUT_15254
0,0,0,OUT_15255
0,0,0,OUT_15256
0,0,0,OUT_15257
0,0,0,OUT_15258
0,0,0,OUT_15259
0,0,0,OUT_15260
0,0,0,OUT_15261
0,0,0,OUT_15262
0,0,0,OUT_15263
0,0,0,OUT_15264
0,0,0,OUT_15265
0,0,0,OUT_15266
0,0,0,OUT_15267
0,0,0,OUT_15268
0,0,0,OUT_15269
0,0,0,OUT_15270
0,0,0,OUT_15271
0,0,0,OUT_15272
0,0,0,OUT_15273
0,0,0,OUT_15274
0,0,0,OUT_15275
0,0,0,OUT_15276
0,0,0,OUT_15277
0,0,0,OUT_15278
0,0,1,OUT_15279
0,0,0,OUT_15280
0,0,0,OUT_15281
0,0,0,OUT_15282
0,0,0,OUT_15283
0,0,3,OUT_15284
0,0,0,OUT_15285
0,0,0,OUT_15286
0,0,0,OUT_15287
0,0,0,OUT_15288
0,0,0,OUT_15289
0,0,0,OUT_15290
0,0,0,OUT_15291
0,0,0,OUT_15292
0,0,0,OUT_15293
0,0,0,OUT_15294
0,0,0,OUT_15295
0,0,0,OUT_15296
0,0,0,OUT_15297
0,0,0,OUT_15298
0,0,0,OUT_15299
0,0,0,OUT_15300
0,0,1,OUT_15301
0,0,0,OUT_15302
0,0,0,OUT_15303
0,0,0,OUT_15304
0,0,0,OUT_15305
0,0,0,OUT_15306
0,0,0,OUT_15307
0,0,0,OUT_15308
0,0,0,OUT_15309
0,0,0,OUT_15310
0,0,0,OUT_15311
0,0,0,OUT_15312
0,0,0,OUT_15313
0,0,0,OUT_15314
0,0,0,OUT_15315
0,0,0,OUT_15316
0,0,0,OUT_15317
0,0,0,OUT_15318
0,0,0,OUT_15319
0,0,0,OUT_15320
0,0,0,OUT_15321
0,0,0,OUT_15322
0,0,0,OUT_15323
0,0,0,OUT_15324
0,0,0,OUT_15325
0,0,0,OUT_15326
0,0,0,OUT_15327
0,0,0,OUT_15328
0,0,0,OUT_15329
0,0,0,OUT_15330
0,0,0,OUT_15331
0,0,1,OUT_15332
0,0,0,OUT_15333
0,0,0,OUT_15334
0,0,0,OUT_15335
0,0,0,OUT_15336
0,0,0,OUT_15337
0,0,0,OUT_15338
0,0,0,OUT_15339
0,0,0,OUT_15340
1,0,1,OUT_15341
0,0,1,OUT_15342
0,0,0,OUT_15343
0,0,0,OUT_15344
0,0,0,OUT_15345
0,0,0,OUT_15346
0,0,0,OUT_15347
0,0,0,OUT_15348
0,0,0,OUT_15349
0,0,0,OUT_15350
0,0,0,OUT_15351
1,0,0,OUT_15352
0,0,0,OUT_15353
0,0,0,OUT_15354
0,0,0,OUT_15355
0,0,0,OUT_15356
0,0,0,OUT_15357
0,0,0,OUT_15358
0,0,0,OUT_15359
0,0,0,OUT_15360
0,0,0,OUT_15361
0,0,0,OUT_15362
0,0,0,OUT_15363
0,0,0,OUT_15364
0,0,0,OUT_15365
0,0,0,OUT_15366
0,0,0,OUT_15367
0,0,0,OUT_15368
0,0,0,OUT_15369
0,0,0,OUT_15370
0,0,0,OUT_15371
0,0,0,OUT_15372
0,0,0,OUT_15373
0,0,0,OUT_15374
0,0,0,OUT_15375
0,0,0,OUT_15376
0,0,0,OUT_15377
0,0,0,OUT_15378
0,0,0,OUT_15379
0,0,0,OUT_15380
0,0,0,OUT_15381
0,0,0,OUT_15382
0,0,0,OUT_15383
0,0,0,OUT_15384
0,0,0,OUT_15385
0,0,0,OUT_15386
0,0,0,OUT_15387
1,1,0,OUT_15388
0,0,0,OUT_15389
0,0,0,OUT_15390
0,0,0,OUT_15391
0,0,0,OUT_15392
0,0,0,OUT_15393
0,0,0,OUT_15394
1,0,0,OUT_15395
0,0,0,OUT_15396
0,0,0,OUT_15397
0,0,0,OUT_15398
0,0,0,OUT_15399
0,0,0,OUT_15400
0,0,0,OUT_15401
0,0,0,OUT_15402
0,0,0,OUT_15403
0,0,0,OUT_15404
0,0,0,OUT_15405
0,0,0,OUT_15406
0,0,0,OUT_15407
0,0,0,OUT_15408
0,0,0,OUT_15409
0,0,0,OUT_15410
0,0,0,OUT_15411
0,0,0,OUT_15412
1,0,0,OUT_15413
0,0,0,OUT_15414
0,0,0,OUT_15415
0,0,0,OUT_15416
0,0,0,OUT_15417
0,0,0,OUT_15418
0,0,0,OUT_15419
0,0,0,OUT_15420
0,0,0,OUT_15421
0,0,0,OUT_15422
0,0,0,OUT_15423
0,0,0,OUT_15424
0,0,0,OUT_15425
0,0,0,OUT_15426
0,0,0,OUT_15427
0,0,0,OUT_15428
0,0,0,OUT_15429
0,0,0,OUT_15430
0,0,0,OUT_15431
0,0,0,OUT_15432
0,0,0,OUT_15433
0,0,0,OUT_15434
0,0,0,OUT_15435
0,0,0,OUT_15436
0,0,0,OUT_15437
0,0,0,OUT_15438
0,0,0,OUT_15439
0,0,0,OUT_15440
0,0,0,OUT_15441
0,0,0,OUT_15442
0,0,0,OUT_15443
0,0,0,OUT_15444
0,0,0,OUT_15445
1,1,0,OUT_15446
0,0,0,OUT_15447
0,0,0,OUT_15448
0,0,0,OUT_15449
0,0,0,OUT_15450
0,0,0,OUT_15451
0,0,0,OUT_15452
0,0,0,OUT_15453
0,0,0,OUT_15454
0,0,0,OUT_15455
0,0,0,OUT_15456
0,0,0,OUT_15457
0,0,0,OUT_15458
0,0,0,OUT_15459
0,0,0,OUT_15460
0,0,0,OUT_15461
0,0,0,OUT_15462
0,0,0,OUT_15463
0,0,0,OUT_15464
0,0,0,OUT_15465
0,0,0,OUT_15466
0,0,0,OUT_15467
0,0,0,OUT_15468
0,0,0,OUT_15469
0,0,0,OUT_15470
0,0,0,OUT_15471
0,0,0,OUT_15472
0,0,0,OUT_15473
0,0,0,OUT_15474
0,0,0,OUT_15475
0,0,0,OUT_15476
0,0,0,OUT_15477
0,0,0,OUT_15478
0,0,0,OUT_15479
0,0,0,OUT_15480
0,0,0,OUT_15481
0,0,0,OUT_15482
0,0,0,OUT_15483
0,0,0,OUT_15484
0,0,0,OUT_15485
0,0,0,OUT_15486
0,0,0,OUT_15487
0,0,0,OUT_15488
0,0,0,OUT_15489
0,0,0,OUT_15490
0,0,0,OUT_15491
0,0,0,OUT_15492
0,0,0,OUT_15493
0,0,0,OUT_15494
0,0,0,OUT_15495
0,0,0,OUT_15496
4,2,0,OUT_15497
0,0,0,OUT_15498
0,0,0,OUT_15499
0,0,0,OUT_15500
0,0,0,OUT_15501
0,0,0,OUT_15502
0,0,0,OUT_15503
0,0,0,OUT_15504
0,0,0,OUT_15505
0,0,0,OUT_15506
0,0,0,OUT_15507
0,0,0,OUT_15508
0,0,0,OUT_15509
0,0,0,OUT_15510
0,0,0,OUT_15511
0,0,0,OUT_15512
0,0,0,OUT_15513
0,0,0,OUT_15514
0,0,0,OUT_15515
0,0,0,OUT_15516
0,0,0,OUT_15517
0,0,0,OUT_15518
0,0,0,OUT_15519
0,0,0,OUT_15520
0,0,0,OUT_15521
0,0,0,OUT_15522
0,0,0,OUT_15523
0,0,0,OUT_15524
0,0,0,OUT_15525
0,0,0,OUT_15526
0,0,0,OUT_15527
0,0,0,OUT_15528
0,0,0,OUT_15529
0,0,0,OUT_15530
0,0,0,OUT_15531
0,0,0,OUT_15532
0,0,0,OUT_15533
0,0,0,OUT_15534
0,0,0,OUT_15535
0,0,0,OUT_15536
0,0,0,OUT_15537
0,0,0,OUT_15538
0,0,0,OUT_15539
0,0,0,OUT_15540
0,0,0,OUT_15541
0,0,0,OUT_15542
0,0,0,OUT_15543
0,0,0,OUT_15544
0,0,0,OUT_15545
0,0,0,OUT_15546
0,0,0,OUT_15547
0,0,0,OUT_15548
0,0,0,OUT_15549
0,0,0,OUT_15550
0,0,0,OUT_15551
0,0,0,OUT_15552
0,0,0,OUT_15553
0,0,0,OUT_15554
0,0,0,OUT_15555
0,0,0,OUT_15556
0,0,0,OUT_15557
0,0,0,OUT_15558
0,0,0,OUT_15559
0,0,0,OUT_15560
0,0,0,OUT_15561
0,0,0,OUT_15562
2,1,0,OUT_15563
0,0,0,OUT_15564
0,0,0,OUT_15565
0,0,0,OUT_15566
0,0,0,OUT_15567
0,0,0,OUT_15568
0,0,0,OUT_15569
0,0,0,OUT_15570
0,0,0,OUT_15571
0,0,0,OUT_15572
0,0,0,OUT_15573
0,0,0,OUT_15574
0,0,0,OUT_15575
0,0,0,OUT_15576
0,0,0,OUT_15577
0,0,0,OUT_15578
0,0,0,OUT_15579
0,0,0,OUT_15580
0,0,0,OUT_15581
0,0,0,OUT_15582
0,0,0,OUT_15583
0,0,0,OUT_15584
0,0,0,OUT_15585
0,0,0,OUT_15586
0,0,0,OUT_15587
1,0,0,OUT_15588
0,0,0,OUT_15589
0,0,0,OUT_15590
0,0,0,OUT_15591
0,0,0,OUT_15592
0,0,0,OUT_15593
0,0,0,OUT_15594
0,0,0,OUT_15595
2,0,0,OUT_15596
1,1,0,OUT_15597
0,0,0,OUT_15598
0,0,0,OUT_15599
0,0,0,OUT_15600
0,0,0,OUT_15601
0,0,0,OUT_15602
0,0,0,OUT_15603
0,0,0,OUT_15604
0,0,0,OUT_15605
0,0,0,OUT_15606
0,0,0,OUT_15607
0,0,0,OUT_15608
0,0,0,OUT_15609
0,0,0,OUT_15610
0,0,0,OUT_15611
0,0,0,OUT_15612
0,0,0,OUT_15613
0,0,0,OUT_15614
0,0,0,OUT_15615
0,0,0,OUT_15616
0,0,0,OUT_15617
0,0,0,OUT_15618
0,0,0,OUT_15619
0,0,0,OUT_15620
0,0,0,OUT_15621
0,0,0,OUT_15622
0,0,0,OUT_15623
0,0,0,OUT_15624
0,0,0,OUT_15625
0,0,0,OUT_15626
0,0,0,OUT_15627
0,0,0,OUT_15628
0,0,0,OUT_15629
0,0,0,OUT_15630
0,0,0,OUT_15631
0,0,0,OUT_15632
0,0,0,OUT_15633
1,0,0,OUT_15634
0,0,0,OUT_15635
0,0,0,OUT_15636
0,0,0,OUT_15637
0,0,0,OUT_15638
0,0,0,OUT_15639
0,0,0,OUT_15640
0,0,0,OUT_15641
0,0,0,OUT_15642
0,0,0,OUT_15643
0,0,0,OUT_15644
0,0,0,OUT_15645
0,0,0,OUT_15646
0,0,0,OUT_15647
0,0,0,OUT_15648
0,0,0,OUT_15649
0,0,0,OUT_15650
0,0,0,OUT_15651
0,0,1,OUT_15652
0,0,0,OUT_15653
0,0,0,OUT_15654
0,0,0,OUT_15655
0,0,0,OUT_15656
0,0,0,OUT_15657
0,0,0,OUT_15658
0,0,0,OUT_15659
0,0,0,OUT_15660
0,0,0,OUT_15661
0,0,0,OUT_15662
0,0,0,OUT_15663
0,0,0,OUT_15664
0,0,0,OUT_15665
0,0,0,OUT_15666
1,0,0,OUT_15667
0,0,0,OUT_15668
0,0,0,OUT_15669
0,0,0,OUT_15670
0,0,0,OUT_15671
0,0,0,OUT_15672
0,0,0,OUT_15673
0,0,0,OUT_15674
0,0,0,OUT_15675
0,0,0,OUT_15676
0,0,0,OUT_15677
0,0,0,OUT_15678
0,0,0,OUT_15679
0,0,0,OUT_15680
0,0,0,OUT_15681
0,0,0,OUT_15682
0,0,0,OUT_15683
0,0,0,OUT_15684
0,0,0,OUT_15685
0,0,0,OUT_15686
0,0,0,OUT_15687
0,0,0,OUT_15688
0,0,0,OUT_15689
0,0,0,OUT_15690
0,0,0,OUT_15691
0,0,0,OUT_15692
0,0,0,OUT_15693
0,0,0,OUT_15694
0,0,0,OUT_15695
0,0,0,OUT_15696
0,0,0,OUT_15697
0,0,0,OUT_15698
0,0,0,OUT_15699
0,0,0,OUT_15700
0,0,0,OUT_15701
0,0,0,OUT_15702
0,0,0,OUT_15703
0,0,0,OUT_15704
0,0,0,OUT_15705
0,0,0,OUT_15706
0,0,0,OUT_15707
0,0,0,OUT_15708
0,0,0,OUT_15709
0,0,0,OUT_15710
0,0,0,OUT_15711
0,0,0,OUT_15712
0,0,0,OUT_15713
0,0,0,OUT_15714
0,0,0,OUT_15715
0,0,0,OUT_15716
0,0,0,OUT_15717
0,0,0,OUT_15718
0,0,0,OUT_15719
0,0,0,OUT_15720
0,0,0,OUT_15721
0,0,0,OUT_15722
0,0,0,OUT_15723
0,0,0,OUT_15724
0,0,0,OUT_15725
0,0,0,OUT_15726
0,0,0,OUT_15727
0,0,0,OUT_15728
0,0,0,OUT_15729
0,0,0,OUT_15730
0,0,0,OUT_15731
0,0,0,OUT_15732
0,0,0,OUT_15733
0,0,0,OUT_15734
0,0,0,OUT_15735
0,0,0,OUT_15736
0,0,0,OUT_15737
0,0,0,OUT_15738
0,0,0,OUT_15739
0,0,0,OUT_15740
0,0,0,OUT_15741
0,0,0,OUT_15742
1,0,0,OUT_15743
0,0,0,OUT_15744
0,0,0,OUT_15745
0,0,0,OUT_15746
0,0,0,OUT_15747
0,0,0,OUT_15748
0,0,0,OUT_15749
0,0,0,OUT_15750
0,0,0,OUT_15751
0,0,0,OUT_15752
0,0,0,OUT_15753
0,0,0,OUT_15754
0,0,0,OUT_15755
0,0,0,OUT_15756
0,0,0,OUT_15757
0,0,0,OUT_15758
0,0,0,OUT_15759
0,0,0,OUT_15760
0,0,0,OUT_15761
0,0,0,OUT_15762
0,0,0,OUT_15763
0,0,0,OUT_15764
0,0,0,OUT_15765
0,0,0,OUT_15766
0,0,0,OUT_15767
0,0,0,OUT_15768
0,0,0,OUT_15769
0,0,0,OUT_15770
0,0,0,OUT_15771
0,0,0,OUT_15772
0,0,0,OUT_15773
0,0,0,OUT_15774
0,0,0,OUT_15775
2,0,0,OUT_15776
0,0,0,OUT_15777
1,0,0,OUT_15778
0,0,0,OUT_15779
0,0,0,OUT_15780
0,0,0,OUT_15781
0,0,0,OUT_15782
0,0,0,OUT_15783
0,0,0,OUT_15784
0,0,0,OUT_15785
0,0,0,OUT_15786
0,0,0,OUT_15787
0,0,0,OUT_15788
0,0,0,OUT_15789
1,0,0,OUT_15790
0,0,0,OUT_15791
0,0,0,OUT_15792
0,0,0,OUT_15793
0,0,0,OUT_15794
0,0,0,OUT_15795
1,0,4,OUT_15796
0,0,0,OUT_15797
0,0,0,OUT_15798
0,0,0,OUT_15799
0,0,0,OUT_15800
0,0,0,OUT_15801
0,0,0,OUT_15802
0,0,0,OUT_15803
0,0,0,OUT_15804
0,0,0,OUT_15805
0,0,0,OUT_15806
0,0,0,OUT_15807
0,0,0,OUT_15808
0,0,0,OUT_15809
0,0,0,OUT_15810
0,0,0,OUT_15811
0,0,0,OUT_15812
0,0,0,OUT_15813
0,0,0,OUT_15814
0,0,0,OUT_15815
0,0,0,OUT_15816
0,0,0,OUT_15817
0,0,0,OUT_15818
0,0,0,OUT_15819
0,0,0,OUT_15820
0,0,0,OUT_15821
0,0,0,OUT_15822
0,0,0,OUT_15823
0,0,0,OUT_15824
0,0,0,OUT_15825
0,0,0,OUT_15826
0,0,0,OUT_15827
0,0,0,OUT_15828
0,0,0,OUT_15829
0,0,0,OUT_15830
0,0,0,OUT_15831
1,0,0,OUT_15832
0,0,0,OUT_15833
0,0,0,OUT_15834
0,0,0,OUT_15835
0,0,0,OUT_15836
0,0,0,OUT_15837
0,0,0,OUT_15838
0,0,0,OUT_15839
0,0,0,OUT_15840
0,0,0,OUT_15841
0,0,0,OUT_15842
0,0,0,OUT_15843
0,0,0,OUT_15844
0,0,1,OUT_15845
0,0,0,OUT_15846
0,0,0,OUT_15847
0,0,0,OUT_15848
0,0,0,OUT_15849
0,0,0,OUT_15850
0,0,0,OUT_15851
1,0,0,OUT_15852
0,0,0,OUT_15853
0,0,0,OUT_15854
0,0,1,OUT_15855
0,0,0,OUT_15856
0,0,0,OUT_15857
0,0,0,OUT_15858
0,0,0,OUT_15859
0,0,0,OUT_15860
0,0,0,OUT_15861
0,0,0,OUT_15862
0,0,0,OUT_15863
0,0,0,OUT_15864
0,0,0,OUT_15865
0,0,1,OUT_15866
0,0,0,OUT_15867
0,1,0,OUT_15868
0,0,0,OUT_15869
1,1,0,OUT_15870
0,0,0,OUT_15871
0,0,0,OUT_15872
0,0,0,OUT_15873
0,0,2,OUT_15874
0,0,0,OUT_15875
0,0,0,OUT_15876
0,0,0,OUT_15877
0,0,0,OUT_15878
0,0,0,OUT_15879
0,0,0,OUT_15880
0,0,0,OUT_15881
0,0,0,OUT_15882
1,0,0,OUT_15883
0,0,0,OUT_15884
0,0,0,OUT_15885
0,0,0,OUT_15886
0,0,0,OUT_15887
0,0,0,OUT_15888
0,0,0,OUT_15889
0,0,0,OUT_15890
0,0,0,OUT_15891
0,0,0,OUT_15892
0,0,0,OUT_15893
0,0,0,OUT_15894
0,0,0,OUT_15895
0,0,0,OUT_15896
0,0,0,OUT_15897
0,0,0,OUT_15898
0,0,0,OUT_15899
0,0,0,OUT_15900
0,0,0,OUT_15901
0,0,0,OUT_15902
0,0,0,OUT_15903
0,0,0,OUT_15904
0,0,0,OUT_15905
0,0,0,OUT_15906
0,0,0,OUT_15907
0,0,0,OUT_15908
2,0,0,OUT_15909
0,0,0,OUT_15910
0,0,0,OUT_15911
0,0,0,OUT_15912
0,0,0,OUT_15913
0,0,0,OUT_15914
0,0,0,OUT_15915
0,0,0,OUT_15916
0,0,0,OUT_15917
0,0,0,OUT_15918
0,0,0,OUT_15919
0,0,0,OUT_15920
0,0,0,OUT_15921
0,0,0,OUT_15922
0,0,0,OUT_15923
0,0,0,OUT_15924
0,0,0,OUT_15925
0,0,0,OUT_15926
0,0,0,OUT_15927
0,0,0,OUT_15928
0,0,0,OUT_15929
0,0,0,OUT_15930
0,0,0,OUT_15931
0,0,0,OUT_15932
0,0,0,OUT_15933
0,0,0,OUT_15934
0,0,0,OUT_15935
0,0,2,OUT_15936
0,0,0,OUT_15937
0,0,0,OUT_15938
0,0,0,OUT_15939
0,0,0,OUT_15940
0,0,0,OUT_15941
0,0,0,OUT_15942
0,0,0,OUT_15943
0,0,0,OUT_15944
0,0,0,OUT_15945
0,0,0,OUT_15946
0,0,0,OUT_15947
0,0,0,OUT_15948
0,0,0,OUT_15949
0,0,0,OUT_15950
0,0,0,OUT_15951
0,0,0,OUT_15952
0,0,0,OUT_15953
0,0,0,OUT_15954
0,0,0,OUT_15955
0,0,0,OUT_15956
0,0,0,OUT_15957
0,0,0,OUT_15958
0,0,0,OUT_15959
0,1,0,OUT_15960
0,0,0,OUT_15961
0,0,0,OUT_15962
0,0,0,OUT_15963
0,0,0,OUT_15964
0,0,0,OUT_15965
0,0,0,OUT_15966
0,0,0,OUT_15967
0,0,0,OUT_15968
0,0,0,OUT_15969
0,0,2,OUT_15970
0,0,0,OUT_15971
0,0,0,OUT_15972
0,0,0,OUT_15973
0,0,0,OUT_15974
0,0,0,OUT_15975
0,0,0,OUT_15976
0,0,0,OUT_15977
0,0,0,OUT_15978
0,0,0,OUT_15979
0,0,0,OUT_15980
0,0,0,OUT_15981
0,0,0,OUT_15982
0,0,0,OUT_15983
0,0,0,OUT_15984
0,0,0,OUT_15985
0,0,0,OUT_15986
0,1,0,OUT_15987
0,0,0,OUT_15988
0,0,0,OUT_15989
0,0,0,OUT_15990
0,0,0,OUT_15991
0,0,0,OUT_15992
0,0,0,OUT_15993
0,0,0,OUT_15994
0,0,0,OUT_15995
0,0,0,OUT_15996
0,0,0,OUT_15997
0,0,3,OUT_15998
0,0,0,OUT_15999
0,0,0,OUT_16000
0,0,0,OUT_16001
0,0,0,OUT_16002
0,0,0,OUT_16003
0,0,0,OUT_16004
0,0,0,OUT_16005
0,0,0,OUT_16006
0,0,0,OUT_16007
0,0,0,OUT_16008
0,0,0,OUT_16009
0,0,0,OUT_16010
0,0,0,OUT_16011
0,0,0,OUT_16012
0,0,0,OUT_16013
0,0,0,OUT_16014
0,0,0,OUT_16015
0,0,0,OUT_16016
0,0,0,OUT_16017
0,0,0,OUT_16018
0,0,0,OUT_16019
0,0,0,OUT_16020
0,0,0,OUT_16021
0,0,0,OUT_16022
0,0,0,OUT_16023
0,0,0,OUT_16024
0,0,0,OUT_16025
0,0,0,OUT_16026
0,0,0,OUT_16027
0,0,0,OUT_16028
0,0,0,OUT_16029
1,0,0,OUT_16030
0,0,0,OUT_16031
0,0,0,OUT_16032
0,0,0,OUT_16033
0,0,0,OUT_16034
0,0,0,OUT_16035
0,0,0,OUT_16036
0,0,0,OUT_16037
1,0,0,OUT_16038
0,0,0,OUT_16039
0,0,0,OUT_16040
0,0,0,OUT_16041
0,0,0,OUT_16042
0,0,0,OUT_16043
0,1,0,OUT_16044
0,0,0,OUT_16045
1,1,0,OUT_16046
0,0,0,OUT_16047
0,0,0,OUT_16048
0,0,0,OUT_16049
0,0,0,OUT_16050
0,0,0,OUT_16051
2,0,0,OUT_16052
0,0,0,OUT_16053
0,0,0,OUT_16054
0,0,0,OUT_16055
0,0,0,OUT_16056
0,0,0,OUT_16057
